name,1948-2023,average,is_increasing_name,is_timeless_name,if_jew_girls_muslim_girls_common,if_jew_boys_jew_girls,is_common_name,international_score,bible_score,nature_score,art_score,syllabels_score,light_score
מנאסב,11,5.872195294449298e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0
ינטפו,17,7.113065798479747e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
מנאלוש,5,2.684428470369501e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
מרגנית,119,3.378860844697541e-05,0,0,0.0,0.0,0.0,0.0,0.4,1,0.6,3,0
מרגרט,280,9.238709394829526e-05,0,0,0.0,0.0,0.0,1.0,0,0.8,0.5,3,0.5
מלקה,10,5.632812095882204e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0
מרו,21,9.002264463623538e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0
מלקיטו,6,2.8048952626176852e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0
מלכו,10,4.570034477040071e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0
שפרירה,24,1.132671552415982e-05,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.6,3,0.2
ישיעלם,5,3.0363784671434363e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
ללין,8,2.4046296392294776e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.5,2,0
לליטה,20,9.09810847806476e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,3,0
שפרית,11,6.70227654896011e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.5,0.5,3,0
לליאן,10,5.307867395940855e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,3,0
לישר,5,2.8114489186887133e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0
לודה,37,1.3870680694646956e-05,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,2,0
תני,11,5.595123193299651e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0
שקופה,10,5.270115500782504e-06,0,0,0.0,0.0,0.0,-1.0,0,0.2,-1.0,3,0.5
שראי,7,4.237582886259558e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,2,0
לירוני,7,3.3151546855688e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,3,1
מנאלה,10,6.367527138087814e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
תמרין,5,2.6889814036894785e-06,0,0,0.0,0.0,0.0,0.0,0.4,1,0.2,3,0
לירונה,37,1.450823201473274e-05,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.6,3,0.8
לירה,7,2.2701689275122816e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,1.0,2,0
ליראז,6,2.6161686661053367e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,3,0.8
לודיבין,10,4.134367623732558e-06,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,3,0
ליקנש,31,1.2451816675800948e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0
ליקיה,5,3.0001787922954377e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0.5
ליצי,6,3.8005784930611608e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0
ליפשה,5,2.4848235310023495e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,3,0
ליסיה,19,9.315658869311792e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,3,0
ישלם,32,1.3646937727350601e-05,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,3,0
מינלו,6,2.875795553684231e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
כמיסה,8,4.6684540610219114e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
לודוביקה,9,5.14485479967429e-06,0,0,0.0,0.0,0.0,0.7,0,0,0.5,4,0
מרגרטה,95,2.949609225292686e-05,0,0,0.0,0.0,0.0,1.0,0,1,0.5,4,1
יסקה,5,2.2861661526478555e-06,0,0,0.0,0.0,0.0,0.0,0.4,-1,-1.0,3,0
ממית,28,1.1460929872521036e-05,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0
מרייל,6,4.024984074739783e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
מלוינה,112,3.166969701087736e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.2,4,0.5
ינאטפנטה,9,3.761420594089874e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0
מליטה,10,5.102499122987957e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,3,0
מריז,46,1.5726824462290453e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0
מלינדה,42,1.7659843129835427e-05,0,0,0.0,0.0,0.0,0.8,0,0.2,0.2,3,0
כרסטינה,6,3.492904492871399e-06,0,0,0.0,0.0,0.0,0.4,0,0.2,0.0,4,0.2
שיידה,6,3.659127666013102e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0
מריאטה,47,1.76123679285819e-05,0,0,0.0,0.0,0.0,0.6,0,0,0.3,4,0
מלכת,6,3.1052790803442364e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.2,2,0
ינגוסנש,5,3.1011340721971437e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
מלכם,5,2.863403790593512e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0
מלורי,13,6.4275336529843e-06,0,0,0.0,0.0,0.0,0.4,0,0,0.5,3,0
מלכית,18,8.935344581653738e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0
ינגוסיה,6,3.778673481179867e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0
לאוטה,9,4.685499553622049e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
מרגליטה,9,3.844842448839174e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,4,0
מלכה-מלי,12,5.484240078799752e-06,0,0,0.0,0.0,0.0,0.0,0.7,0,0.2,4,0
מלישאו,11,5.791246077380295e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
לאורט,6,3.9793330559884226e-06,0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,2,1
מריאנלה,8,3.4946126383489944e-06,0,0,0.0,0.0,0.0,0.5,0,0.2,0.7,4,0
מריאשה,11,5.71063199234073e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,4,0
ינגה,6,3.6433298103169443e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
מריבל,7,4.022050960870405e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,3,0
מריולה,5,3.315297026026126e-06,0,0,0.0,0.0,0.0,0.4,0,0.2,-1.0,4,0
לאורל,7,3.217702301454224e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.5,3,1
תינה,14,7.586842082942916e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,2,0
למור,6,3.041369005311813e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0
מרייטה,8,4.705050942729691e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,3,0
שילגית,5,3.144119255908562e-06,0,0,0.0,0.0,0.0,-1.0,0,1,0.0,3,0
מרגרידה,5,2.482389983473973e-06,0,0,0.0,0.0,0.0,0.4,0,1,0.5,4,0.2
ממיי,10,5.4185615539115115e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0
מרגרית,26,1.1430474697877176e-05,0,0,0.0,0.0,0.0,0.6,0,1,0.5,3,0.2
ממיטה,7,3.598557126186923e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
מרדית,21,9.383463650089211e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0
ממיט,67,2.1655682601779488e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0
מרדכי,6,3.273082571221322e-06,0,0,0.0,0.0,0.0,0.5,1,0,0.0,3,0
ממי,16,8.29620061992442e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
ממאי,7,4.054950538252406e-06,0,0,0.0,0.0,0.0,-1.0,0,0.5,-1.0,3,0
יסראש,9,4.432964816848754e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
מלשיאו,6,3.384763310733548e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
מלסה,9,5.20470878958305e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,3,0
מלחט,5,3.059759247885241e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0
ינה,163,4.426000651174618e-05,0,0,0.0,0.0,0.0,0.4,0.4,0.5,0.0,2,0
תימרה,10,4.975980932399645e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,3,0
יעל-טובה,6,2.8763198400734584e-06,0,0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,4,0
מריזה,12,5.883725471439907e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
מליזה,21,9.409353252391237e-06,0,0,0.0,0.0,0.0,0.5,0.2,0,0.5,3,0
מריט,6,2.5239993803697106e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0
מליהה,6,3.884841341985531e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,3,0
לאוזה,9,4.907543188191797e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
לאורנס,20,1.0124695402953593e-05,0,0,0.0,0.0,0.0,0.7,0,0.2,0.5,3,1
שילב,50,1.1000139622778628e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0
מלי-מלכה,10,6.091617330396898e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.2,4,0
מריי,18,8.692954336242126e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,0.0,2,0
מלי-מזל,10,6.569753518539663e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,4,0
יעל-חיה,8,3.816628947246195e-06,0,0,0.0,0.0,0.0,0.0,0.8,1,0.0,4,0
למזירה,5,2.6401244115580538e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0
למיה,7,3.975311256889729e-06,0,0,0.0,0.0,0.0,0.3,0.2,0.2,0.5,3,0
למרה,55,1.6744880272859936e-05,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,3,0
לריס,5,2.635586545007782e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0
לרי,7,4.332872151706745e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0
שפיקה,11,5.203289961366881e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0
שפית,5,3.0604147548675264e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.5,2,0
ישיאמבט,19,9.045041422716176e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,-1
לקש,6,3.678759705020573e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0
לקצ',5,2.997337180734035e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
לקץ',14,7.440389805503804e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
לקסי,10,4.384039049526566e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.0,3,0
לואיס,78,2.9141438860172108e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.5,2,0
לקנש,13,6.732121283677415e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0
תהיר,8,3.6833654276591846e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,1
שפיגה,6,3.63921728716248e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
לקיטו,5,2.780984544832634e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
לקיה,11,4.840848694226414e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,-1
לקו,7,3.868306992861512e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
לסלי,332,0.00010411237071194421,0,0,0.0,0.0,0.0,1.0,0,0.2,0.0,3,0
לנקה,7,4.02270837014633e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
לנינה,8,5.36456646333549e-06,0,0,0.0,0.0,0.0,0.3,0.2,0.2,0.5,3,0
לנורה,8,4.3476834911028775e-06,0,0,0.0,0.0,0.0,0.4,0.2,0.2,0.5,3,1
שפרינצה,53,1.9787025131842332e-05,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,3,0
ישטו,6,3.0785993155109013e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
ישינאט,22,9.620668381442536e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
מאורין,11,5.833889599307762e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.5,0.5,3,1
שנינה,33,1.195044375182939e-05,0,0,0.0,0.0,0.0,0.0,0.4,0,-1.0,3,0
ישהרג,9,4.660956632209252e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0
ישיטו,21,8.757151482502594e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
ישוורק,22,9.660429455914021e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
מאגי,37,1.5879248716040532e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0
שנל,46,1.2289348030236004e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,1,0
כוכי,83,2.4260997158264785e-05,0,0,0.0,0.0,0.0,0.0,0.2,0.9,0.5,2,1
ליאורית,19,9.83767007332411e-06,0,0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,3,1
תמו,32,1.0932092872563042e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0
ליאד,5,2.612651931508539e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,2,0
לי-רז,11,5.353307820505715e-06,0,0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,3,0
לי-רון,26,9.66068935783542e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3,0.5
לוליה,5,2.3868513569673477e-06,0,0,0.0,0.0,0.0,0.0,0,0,-1.0,3,0
לי-מור,16,7.85589291194411e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.5,3,0
ששי,6,3.239667423322309e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0
לוליטה,119,3.656761428404146e-05,0,0,0.0,0.0,0.0,0.8,0,0,1.0,3,0
לי-טל,21,8.222851010477376e-06,0,0,0.0,0.0,0.0,0.0,0.2,1,0.2,3,0.5
לי-דור,6,2.1757865524580702e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,3,0
שנתל,6,3.991243782577735e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0
לי-גל,6,3.207321567882433e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.9,0.2,3,0
לי-אורה,7,3.548794871284959e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.5,4,1
לי-אב,9,4.223681713187469e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,3,0
ששיה,9,5.50280612071516e-06,0,0,0.0,0.0,0.0,0.0,0.4,-1,-1.0,3,0
לטיפה,22,1.1675756427351277e-05,0,0,0.0,0.0,0.0,0.0,0,0.6,0.0,3,0
לטיטיה,7,4.340666122291023e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,4,0
לזלי,28,1.3711778798676171e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.2,3,0
לומיניצה,11,6.303905662600397e-06,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,4,1
מאמו,6,3.5988936314258626e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0
ישרה,5,2.9636029797768853e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0
לילב,6,2.1570630411367905e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.8,0.6,2,0.5
